0,1
220.0,0.019055555555555565
221.0,0.01825925925925927
222.0,0.0185925925925926
223.0,0.017481481481481494
224.0,0.017111111111111122
225.0,0.016277777777777787
226.0,0.015166666666666676
227.0,0.015351851851851861
228.0,0.01450000000000001
229.0,0.01411111111111112
230.0,0.014148148148148156
231.0,0.013648148148148156
232.0,0.01374074074074075
233.0,0.014148148148148156
234.0,0.01298148148148149
235.0,0.012574074074074081
236.0,0.01194444444444445
237.0,0.011500000000000008
238.0,0.011444444444444453
239.0,0.010851851851851859
240.0,0.011185185185185194
241.0,0.01098148148148149
242.0,0.010425925925925934
243.0,0.010444444444444452
244.0,0.010574074074074081
245.0,0.010944444444444453
246.0,0.010425925925925934
247.0,0.010370370370370375
248.0,0.01033333333333334
249.0,0.010944444444444453
250.0,0.010129629629629636
251.0,0.00957407407407408
252.0,0.009740740740740748
253.0,0.009648148148148154
254.0,0.010000000000000005
255.0,0.008722222222222228
256.0,0.008351851851851857
257.0,0.00844444444444445
258.0,0.008166666666666671
259.0,0.007611111111111116
260.0,0.008259259259259265
261.0,0.009296296296296302
262.0,0.009629629629629634
263.0,0.008592592592592598
264.0,0.007592592592592597
265.0,0.007481481481481486
266.0,0.00831481481481482
267.0,0.009148148148148154
268.0,0.009055555555555561
269.0,0.009055555555555561
270.0,0.007537037037037042
271.0,0.006722222222222226
272.0,0.006444444444444448
273.0,0.007074074074074078
274.0,0.008296296296296302
275.0,0.008388888888888894
276.0,0.00896296296296297
277.0,0.008685185185185192
278.0,0.008074074074074079
279.0,0.007481481481481486
280.0,0.006592592592592596
281.0,0.006611111111111115
282.0,0.007185185185185189
283.0,0.007833333333333338
284.0,0.007851851851851856
285.0,0.0070925925925925965
286.0,0.00592592592592593
287.0,0.006518518518518523
288.0,0.00768518518518519
289.0,0.0075740740740740786
290.0,0.00655555555555556
291.0,0.005574074074074078
292.0,0.005351851851851856
293.0,0.005111111111111115
294.0,0.005222222222222226
295.0,0.004981481481481485
296.0,0.005240740740740745
297.0,0.005777777777777782
298.0,0.005574074074074077
299.0,0.005851851851851856
300.0,0.005814814814814819
301.0,0.005740740740740745
302.0,0.00655555555555556
303.0,0.0063333333333333375
304.0,0.005629629629629634
305.0,0.006092592592592597
