,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7
220,0.763,0.688,0.725,0.435,-0.131,0.418,-0.122,-0.08,-0.289,-0.415,-0.38,-0.241,0.524,0.497,0.416,0.183,0.204,0.156,1.057,1.002,1.031,0.727,0.614,0.033
221,0.752,0.675,0.708,0.43,-0.13,0.412,0.09,0.094,-0.009,-0.007,0.079,0.036,0.571,0.542,0.459,0.206,0.229,0.184,1.025,0.997,1.002,0.812,0.676,0.031
222,0.772,0.694,0.734,0.446,-0.129,0.428,0.206,0.169,0.239,0.266,0.206,0.181,0.619,0.591,0.503,0.226,0.249,0.206,1.013,0.993,0.984,0.886,0.739,0.026
223,0.829,0.736,0.781,0.476,-0.124,0.46,0.175,0.135,0.17,0.169,0.163,0.172,0.677,0.645,0.546,0.244,0.268,0.226,1.042,1.044,1.033,0.976,0.857,0.023
224,0.893,0.784,0.841,0.517,-0.123,0.499,0.179,0.146,0.187,0.182,0.188,0.185,0.738,0.701,0.593,0.266,0.29,0.25,1.073,1.076,1.081,1.04,0.963,0.022
225,0.967,0.851,0.91,0.561,-0.124,0.543,0.198,0.175,0.191,0.201,0.203,0.204,0.795,0.758,0.64,0.288,0.314,0.278,1.103,1.101,1.09,1.09,1.05,0.021
226,1.041,0.927,0.993,0.614,-0.124,0.594,0.207,0.185,0.171,0.311,0.269,0.303,0.854,0.817,0.691,0.312,0.341,0.309,1.158,1.156,1.108,1.115,1.108,0.02
227,1.129,1.034,1.095,0.675,-0.127,0.651,0.26,0.236,0.226,0.584,0.495,0.563,0.922,0.887,0.748,0.336,0.369,0.341,1.242,1.226,1.172,1.098,1.124,0.019
228,1.255,1.148,1.216,0.745,-0.131,0.718,0.508,0.495,0.517,0.94,0.863,0.955,0.998,0.964,0.808,0.361,0.397,0.373,1.359,1.346,1.282,1.082,1.13,0.017
229,1.37,1.251,1.326,0.813,-0.131,0.783,0.885,0.881,0.937,1.145,1.14,1.206,1.069,1.032,0.865,0.385,0.424,0.403,1.468,1.445,1.381,1.05,1.113,0.015
230,1.445,1.321,1.406,0.873,-0.131,0.846,1.223,1.199,1.253,1.076,1.143,1.174,1.125,1.088,0.913,0.406,0.448,0.429,1.515,1.497,1.44,1.041,1.102,0.015
231,1.435,1.322,1.418,0.929,-0.129,0.901,1.305,1.248,1.28,0.809,0.904,0.913,1.156,1.124,0.947,0.426,0.469,0.454,1.474,1.467,1.421,1.045,1.102,0.015
232,1.348,1.29,1.371,0.973,-0.128,0.951,1.128,1.052,1.058,0.561,0.634,0.641,1.175,1.147,0.974,0.445,0.491,0.48,1.364,1.339,1.369,1.06,1.108,0.016
233,1.261,1.262,1.312,1.021,-0.128,1.004,0.923,0.843,0.838,0.423,0.479,0.484,1.2,1.18,1.0,0.468,0.515,0.504,1.281,1.241,1.274,1.095,1.129,0.016
234,1.201,1.258,1.283,1.07,-0.127,1.052,0.77,0.701,0.699,0.352,0.399,0.4,1.23,1.208,1.028,0.491,0.54,0.531,1.196,1.16,1.187,1.127,1.156,0.015
235,1.179,1.225,1.272,1.121,-0.127,1.093,0.69,0.626,0.626,0.314,0.356,0.355,1.265,1.237,1.057,0.513,0.564,0.562,1.132,1.11,1.174,1.167,1.178,0.015
236,1.142,1.165,1.238,1.158,-0.127,1.129,0.656,0.595,0.596,0.298,0.337,0.338,1.283,1.265,1.084,0.531,0.585,0.587,1.045,1.052,1.121,1.189,1.203,0.016
237,1.048,1.109,1.169,1.187,-0.128,1.159,0.646,0.584,0.585,0.294,0.332,0.333,1.291,1.281,1.097,0.546,0.603,0.607,0.95,0.946,1.04,1.211,1.218,0.017
238,0.969,1.064,1.101,1.209,-0.13,1.187,0.649,0.586,0.588,0.294,0.334,0.335,1.284,1.29,1.105,0.561,0.618,0.62,0.868,0.848,0.921,1.223,1.221,0.017
239,0.915,1.039,1.059,1.231,-0.127,1.208,0.658,0.595,0.594,0.297,0.339,0.339,1.291,1.3,1.13,0.576,0.632,0.635,0.819,0.781,0.843,1.228,1.225,0.016
240,0.911,1.016,1.042,1.277,-0.126,1.245,0.668,0.605,0.605,0.301,0.345,0.346,1.326,1.322,1.16,0.59,0.648,0.655,0.817,0.758,0.848,1.264,1.247,0.016
241,0.957,1.051,1.081,1.328,-0.127,1.306,0.684,0.618,0.62,0.306,0.352,0.353,1.389,1.377,1.213,0.605,0.666,0.676,0.853,0.806,0.87,1.326,1.31,0.015
242,1.036,1.146,1.148,1.399,-0.129,1.375,0.707,0.638,0.639,0.316,0.362,0.363,1.461,1.444,1.258,0.618,0.682,0.697,0.922,0.888,0.978,1.41,1.399,0.016
243,1.087,1.18,1.205,1.429,-0.129,1.41,0.728,0.656,0.659,0.326,0.374,0.374,1.494,1.467,1.274,0.626,0.691,0.712,0.933,0.913,1.008,1.444,1.443,0.016
244,1.057,1.145,1.181,1.418,-0.127,1.394,0.741,0.669,0.673,0.334,0.383,0.383,1.471,1.454,1.266,0.626,0.691,0.716,0.877,0.863,0.983,1.423,1.407,0.017
245,1.001,1.064,1.111,1.4,-0.127,1.376,0.749,0.676,0.681,0.338,0.388,0.389,1.443,1.425,1.24,0.622,0.685,0.708,0.826,0.815,0.917,1.389,1.358,0.017
246,0.98,1.102,1.136,1.418,-0.127,1.401,0.76,0.685,0.69,0.342,0.392,0.394,1.456,1.437,1.246,0.617,0.68,0.697,0.874,0.844,0.928,1.41,1.389,0.016
247,1.059,1.195,1.223,1.461,-0.126,1.449,0.776,0.699,0.702,0.347,0.399,0.401,1.489,1.478,1.267,0.612,0.676,0.691,0.993,0.945,1.01,1.466,1.47,0.016
248,1.109,1.213,1.278,1.484,-0.125,1.467,0.794,0.716,0.719,0.355,0.408,0.411,1.499,1.479,1.263,0.6,0.665,0.681,1.046,0.987,1.051,1.489,1.514,0.017
249,1.083,1.159,1.231,1.452,-0.124,1.427,0.804,0.725,0.729,0.36,0.416,0.417,1.44,1.428,1.216,0.58,0.644,0.661,1.001,0.928,1.014,1.45,1.458,0.017
250,1.018,1.065,1.128,1.372,-0.124,1.346,0.802,0.722,0.729,0.36,0.419,0.418,1.346,1.337,1.141,0.552,0.613,0.628,0.92,0.87,0.951,1.364,1.356,0.017
251,0.995,1.088,1.12,1.313,-0.123,1.284,0.8,0.721,0.728,0.36,0.418,0.418,1.269,1.267,1.076,0.52,0.579,0.588,0.953,0.893,0.987,1.312,1.303,0.016
252,1.053,1.155,1.167,1.256,-0.123,1.237,0.807,0.727,0.732,0.364,0.422,0.424,1.202,1.206,1.017,0.485,0.54,0.549,1.037,1.001,1.06,1.28,1.283,0.015
253,1.113,1.199,1.209,1.199,-0.122,1.183,0.824,0.742,0.747,0.374,0.431,0.434,1.123,1.133,0.944,0.442,0.494,0.502,1.113,1.097,1.146,1.236,1.251,0.015
254,1.137,1.198,1.206,1.134,-0.12,1.117,0.834,0.752,0.757,0.382,0.438,0.441,1.018,1.031,0.851,0.395,0.442,0.447,1.148,1.131,1.179,1.176,1.19,0.014
255,1.136,1.158,1.177,1.061,-0.117,1.044,0.823,0.742,0.747,0.377,0.433,0.434,0.89,0.91,0.744,0.343,0.384,0.386,1.156,1.146,1.158,1.094,1.111,0.013
256,1.152,1.147,1.196,1.023,-0.115,0.995,0.802,0.724,0.73,0.366,0.422,0.423,0.769,0.795,0.639,0.291,0.328,0.326,1.206,1.184,1.19,1.034,1.061,0.013
257,1.197,1.174,1.236,0.992,-0.115,0.967,0.792,0.716,0.72,0.36,0.416,0.419,0.658,0.685,0.543,0.245,0.278,0.273,1.26,1.241,1.203,0.99,1.032,0.012
258,1.257,1.222,1.289,0.958,-0.116,0.932,0.815,0.739,0.742,0.372,0.428,0.432,0.551,0.579,0.454,0.203,0.231,0.22,1.293,1.28,1.214,0.945,0.995,0.011
259,1.307,1.253,1.318,0.906,-0.117,0.877,0.871,0.79,0.795,0.397,0.455,0.461,0.455,0.481,0.375,0.166,0.19,0.175,1.286,1.273,1.204,0.893,0.941,0.009
260,1.308,1.217,1.28,0.818,-0.116,0.794,0.912,0.827,0.833,0.414,0.475,0.479,0.376,0.399,0.309,0.136,0.157,0.142,1.207,1.202,1.124,0.812,0.858,0.008
261,1.198,1.089,1.156,0.703,-0.114,0.68,0.9,0.817,0.821,0.408,0.467,0.472,0.313,0.334,0.258,0.113,0.13,0.116,1.06,1.062,1.006,0.703,0.745,0.007
262,1.005,0.898,0.962,0.57,-0.111,0.552,0.845,0.766,0.769,0.383,0.438,0.441,0.266,0.283,0.22,0.097,0.112,0.095,0.878,0.882,0.853,0.578,0.614,0.006
263,0.795,0.701,0.751,0.442,-0.109,0.426,0.776,0.706,0.706,0.353,0.405,0.407,0.23,0.244,0.19,0.086,0.098,0.076,0.697,0.7,0.705,0.456,0.487,0.006
264,0.607,0.535,0.573,0.334,-0.109,0.321,0.73,0.662,0.663,0.332,0.381,0.383,0.204,0.214,0.168,0.077,0.088,0.065,0.553,0.554,0.582,0.357,0.382,0.005
265,0.466,0.409,0.437,0.252,-0.109,0.243,0.713,0.645,0.647,0.324,0.373,0.374,0.186,0.193,0.153,0.072,0.081,0.06,0.447,0.446,0.49,0.286,0.307,0.005
266,0.361,0.316,0.337,0.194,-0.109,0.189,0.699,0.633,0.635,0.317,0.364,0.367,0.175,0.179,0.144,0.067,0.075,0.056,0.371,0.369,0.425,0.234,0.253,0.004
267,0.29,0.252,0.271,0.154,-0.108,0.152,0.661,0.599,0.6,0.299,0.343,0.346,0.17,0.172,0.139,0.064,0.072,0.053,0.321,0.319,0.381,0.198,0.216,0.004
268,0.244,0.211,0.226,0.129,-0.106,0.129,0.594,0.54,0.539,0.269,0.309,0.311,0.169,0.17,0.14,0.064,0.072,0.052,0.289,0.287,0.353,0.172,0.189,0.004
269,0.212,0.183,0.197,0.113,-0.104,0.113,0.528,0.482,0.479,0.24,0.275,0.277,0.171,0.17,0.142,0.065,0.073,0.054,0.268,0.267,0.333,0.154,0.168,0.005
270,0.193,0.167,0.179,0.104,-0.102,0.102,0.478,0.435,0.432,0.216,0.248,0.251,0.174,0.172,0.144,0.067,0.074,0.056,0.259,0.258,0.322,0.143,0.156,0.005
271,0.186,0.161,0.172,0.1,-0.103,0.097,0.419,0.382,0.379,0.189,0.217,0.219,0.176,0.173,0.145,0.067,0.074,0.057,0.257,0.255,0.319,0.138,0.148,0.004
272,0.187,0.162,0.172,0.099,-0.104,0.096,0.326,0.297,0.293,0.146,0.168,0.17,0.179,0.175,0.145,0.067,0.074,0.058,0.258,0.255,0.32,0.132,0.142,0.004
273,0.188,0.163,0.175,0.1,-0.104,0.097,0.223,0.203,0.198,0.098,0.115,0.117,0.18,0.177,0.146,0.067,0.074,0.058,0.259,0.256,0.321,0.126,0.136,0.003
274,0.186,0.161,0.174,0.099,-0.103,0.097,0.154,0.141,0.133,0.066,0.08,0.08,0.182,0.179,0.149,0.068,0.075,0.059,0.26,0.255,0.319,0.119,0.132,0.002
275,0.177,0.153,0.167,0.095,-0.103,0.093,0.117,0.106,0.098,0.049,0.061,0.06,0.184,0.179,0.15,0.069,0.075,0.059,0.258,0.253,0.316,0.113,0.126,0.001
276,0.167,0.144,0.156,0.09,-0.103,0.087,0.096,0.088,0.08,0.041,0.05,0.05,0.186,0.182,0.152,0.069,0.076,0.06,0.254,0.249,0.313,0.108,0.12,0.002
277,0.158,0.135,0.146,0.085,-0.102,0.082,0.08,0.075,0.068,0.035,0.042,0.042,0.189,0.185,0.154,0.07,0.077,0.063,0.251,0.247,0.311,0.104,0.115,0.002
