,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7
190,0.087,0.268,0.22,0.035,0.044,0.121,-0.452,-0.012,-0.256,-0.099,-0.203,-0.006,-0.134,0.11,0.197,0.194,0.074,0.131,-0.072,-0.17,1.045,0.193,-0.184,-0.122
191,0.101,0.33,0.258,0.106,-0.03,0.052,-0.67,-0.181,-0.563,-0.377,-0.058,-0.115,-0.11,-0.05,-0.002,0.114,0.071,0.011,-0.058,-0.062,1.872,0.257,-0.253,-0.148
192,0.057,0.367,0.204,0.105,-0.052,-0.229,-0.731,-0.41,-0.554,-0.612,-0.081,-0.194,-0.144,-0.126,-0.079,0.001,0.034,-0.022,-0.07,-0.106,2.352,0.053,-0.205,0.021
193,0.009,0.217,0.187,0.053,0.01,-0.303,-0.434,-0.438,-0.522,-0.835,0.075,-0.163,-0.162,-0.125,-0.178,-0.02,-0.031,0.081,0.014,-0.149,2.06,0.068,-0.359,0.161
194,0.039,0.044,0.231,-0.001,0.051,-0.267,-0.275,-0.4,-0.385,-0.857,-0.126,-0.213,-0.012,-0.023,-0.115,-0.012,-0.012,0.062,0.085,-0.006,1.351,0.031,-0.488,0.233
195,0.047,0.117,0.261,-0.067,0.098,-0.133,-0.469,-0.269,-0.344,-0.816,-0.253,-0.314,0.142,-0.027,-0.049,0.006,0.027,0.011,0.092,0.06,0.685,-0.177,-0.418,0.319
196,-0.017,0.025,0.008,0.034,0.029,0.143,-0.706,-0.121,-0.531,-0.78,-0.142,-0.341,0.204,-0.048,0.128,-0.034,0.026,-0.058,-0.046,0.334,0.287,-0.062,-0.228,0.094
197,-0.079,-0.026,0.004,0.095,0.033,0.012,-0.732,-0.182,-0.424,-0.77,-0.206,-0.435,0.147,-0.072,0.274,0.01,0.024,-0.02,-0.15,0.213,0.23,-0.075,-0.118,-0.101
198,-0.085,-0.053,0.064,0.156,0.037,-0.152,-0.525,-0.128,-0.194,-0.744,-0.056,-0.371,-0.043,-0.134,0.057,0.122,0.022,0.185,-0.176,-0.164,0.135,-0.256,-0.097,-0.385
199,-0.016,-0.056,0.087,0.177,0.068,-0.342,-0.202,-0.25,-0.126,-0.828,-0.203,-0.278,-0.109,-0.006,-0.103,0.158,0.045,0.388,-0.129,-0.288,0.064,-0.008,-0.115,-0.38
200,0.088,-0.01,0.191,0.144,0.066,-0.257,-0.142,-0.248,-0.132,-0.915,-0.015,-0.095,-0.051,0.085,-0.21,0.132,0.078,0.529,0.141,-0.051,-0.005,0.057,-0.134,-0.195
201,0.054,0.036,0.085,0.133,0.048,-0.073,-0.242,-0.44,-0.008,-0.666,0.059,-0.207,0.119,0.01,-0.072,0.093,0.055,0.647,0.389,0.22,-0.057,0.27,-0.017,-0.129
202,0.041,0.088,0.228,0.085,0.052,0.095,-0.293,-0.539,0.016,-0.426,-0.038,-0.348,0.108,0.027,0.244,0.139,0.033,0.597,0.447,0.336,-0.08,0.354,-0.056,0.13
203,0.011,0.199,0.134,0.052,0.062,0.211,-0.244,-0.476,-0.013,-0.251,-0.081,-0.676,0.129,-0.016,0.215,0.312,0.026,0.603,0.233,0.212,-0.095,0.19,0.09,0.278
204,0.026,0.352,0.051,0.084,0.057,0.26,-0.269,-0.138,-0.061,-0.271,-0.161,-0.645,0.188,0.146,0.163,0.414,0.012,0.612,0.003,0.135,-0.114,0.363,0.235,0.065
205,0.053,0.367,0.012,0.132,0.038,0.244,-0.385,-0.139,-0.086,-0.565,0.01,-0.269,0.239,0.34,0.138,0.384,0.036,0.875,-0.026,0.092,-0.125,0.31,0.249,-0.148
206,0.031,0.359,0.061,0.097,0.044,0.078,-0.474,-0.31,-0.015,-0.697,-0.021,0.05,0.405,0.378,0.297,0.386,0.04,1.256,0.114,-0.002,-0.124,0.203,0.237,-0.217
207,0.024,0.309,0.06,0.066,0.035,0.088,-0.421,-0.309,0.013,-0.671,-0.098,0.058,0.451,0.58,0.486,0.55,0.029,1.255,0.192,-0.032,-0.131,0.005,0.178,0.171
208,0.009,0.169,0.138,0.025,0.026,0.146,-0.253,-0.355,-0.245,-0.648,-0.135,-0.103,0.617,0.66,0.526,0.836,0.014,1.148,0.147,0.083,-0.145,0.153,0.234,0.476
209,0.038,0.144,0.205,0.056,0.027,0.143,-0.107,-0.17,-0.131,-0.661,-0.148,-0.099,0.558,0.765,0.566,0.96,0.003,1.06,0.085,0.038,-0.155,0.387,0.313,0.255
210,0.041,0.03,0.163,0.1,0.052,0.101,-0.398,-0.174,0.034,-0.749,-0.087,-0.101,0.699,0.944,0.87,0.974,-0.012,1.088,0.146,0.034,-0.155,0.281,0.334,0.162
211,0.053,0.028,0.12,0.141,0.065,0.057,-0.521,-0.049,0.027,-0.599,-0.118,0.017,0.927,1.125,1.25,0.837,-0.006,1.067,0.101,0.18,-0.145,-0.007,0.334,0.057
212,0.029,0.173,-0.053,0.141,0.068,0.138,-0.439,0.103,0.069,-0.392,-0.28,0.076,1.107,1.311,1.38,0.747,-0.006,0.815,0.218,0.211,-0.144,-0.211,0.414,0.237
213,0.021,0.177,0.133,0.142,0.036,0.187,-0.367,0.001,-0.183,-0.37,-0.293,0.167,1.116,1.184,1.238,0.628,-0.017,0.627,0.019,0.357,-0.152,-0.089,0.323,0.259
214,0.028,0.216,0.256,0.14,0.015,0.176,-0.323,-0.04,-0.292,-0.385,-0.199,0.147,1.071,1.01,1.1,0.519,-0.021,0.568,-0.048,0.409,-0.163,0.184,0.35,0.188
215,0.025,0.308,0.329,0.186,0.017,0.189,-0.425,-0.048,-0.232,-0.381,-0.096,0.0,1.268,0.891,1.027,0.479,-0.022,0.535,0.027,0.476,-0.166,0.318,0.296,0.276
216,0.036,0.435,0.479,0.355,0.016,0.515,-0.28,0.056,-0.232,-0.539,0.065,-0.208,1.231,0.994,1.166,0.475,-0.024,0.543,0.185,0.595,-0.167,0.351,0.472,0.309
217,0.045,0.985,0.668,0.54,0.03,0.766,-0.039,0.042,-0.28,-0.833,0.004,-0.209,1.262,1.099,1.217,0.498,-0.026,0.57,0.42,0.557,-0.164,0.378,0.545,0.34
