248,0.928,1.007,1.019,0.496,0.523,0.505,0.167,0.156,0.157,0.085,0.108,0.093,0.944,0.781,0.804,0.469,0.458,0.45,0.849,0.943,0.885,0.513,0.575,0.551
249,0.909,0.988,0.998,0.489,0.516,0.498,0.171,0.16,0.161,0.087,0.111,0.096,0.915,0.757,0.776,0.455,0.444,0.437,0.827,0.92,0.864,0.505,0.565,0.547
250,0.872,0.946,0.956,0.473,0.498,0.48,0.172,0.161,0.162,0.088,0.113,0.098,0.87,0.72,0.735,0.434,0.425,0.417,0.79,0.876,0.826,0.487,0.544,0.531
251,0.83,0.898,0.909,0.451,0.474,0.456,0.172,0.161,0.162,0.088,0.113,0.098,0.82,0.678,0.691,0.409,0.4,0.393,0.749,0.831,0.782,0.462,0.517,0.506
252,0.785,0.851,0.86,0.428,0.447,0.429,0.172,0.161,0.163,0.089,0.115,0.099,0.766,0.631,0.642,0.38,0.371,0.364,0.704,0.783,0.734,0.435,0.487,0.477
253,0.735,0.8,0.807,0.4,0.417,0.4,0.176,0.165,0.167,0.09,0.115,0.099,0.702,0.575,0.586,0.346,0.338,0.331,0.651,0.728,0.681,0.405,0.455,0.443
254,0.685,0.746,0.752,0.373,0.389,0.373,0.18,0.169,0.171,0.091,0.117,0.1,0.63,0.511,0.521,0.309,0.301,0.295,0.595,0.668,0.624,0.376,0.424,0.417
255,0.64,0.695,0.703,0.349,0.364,0.35,0.179,0.168,0.17,0.09,0.116,0.099,0.55,0.443,0.449,0.269,0.262,0.256,0.54,0.608,0.567,0.349,0.393,0.394
256,0.607,0.657,0.665,0.331,0.344,0.332,0.175,0.164,0.166,0.088,0.113,0.097,0.471,0.377,0.38,0.229,0.222,0.216,0.49,0.555,0.515,0.325,0.366,0.372
257,0.581,0.63,0.638,0.32,0.329,0.317,0.172,0.161,0.163,0.088,0.112,0.097,0.398,0.317,0.316,0.191,0.185,0.18,0.448,0.51,0.47,0.307,0.344,0.352
258,0.552,0.6,0.607,0.305,0.312,0.301,0.176,0.165,0.166,0.09,0.114,0.099,0.329,0.261,0.258,0.157,0.151,0.147,0.406,0.463,0.427,0.287,0.322,0.329
259,0.512,0.558,0.563,0.284,0.288,0.278,0.186,0.175,0.176,0.095,0.121,0.104,0.269,0.211,0.208,0.127,0.122,0.119,0.363,0.414,0.381,0.264,0.296,0.305
260,0.457,0.5,0.504,0.254,0.256,0.247,0.194,0.182,0.184,0.099,0.125,0.108,0.219,0.171,0.168,0.104,0.099,0.097,0.317,0.362,0.332,0.235,0.265,0.28
261,0.39,0.427,0.431,0.22,0.219,0.211,0.192,0.181,0.183,0.098,0.123,0.107,0.181,0.141,0.137,0.086,0.082,0.08,0.268,0.307,0.281,0.202,0.228,0.249
262,0.317,0.347,0.351,0.185,0.18,0.173,0.182,0.171,0.173,0.093,0.117,0.102,0.153,0.119,0.116,0.073,0.07,0.068,0.221,0.253,0.231,0.168,0.19,0.215
263,0.247,0.271,0.274,0.151,0.143,0.138,0.169,0.159,0.161,0.087,0.109,0.096,0.131,0.102,0.1,0.062,0.059,0.058,0.176,0.202,0.184,0.137,0.152,0.182
264,0.186,0.204,0.207,0.121,0.111,0.106,0.158,0.149,0.151,0.082,0.104,0.092,0.113,0.09,0.088,0.056,0.053,0.052,0.139,0.159,0.145,0.109,0.119,0.154
265,0.14,0.154,0.158,0.095,0.085,0.081,0.153,0.144,0.146,0.08,0.101,0.088,0.099,0.08,0.079,0.05,0.047,0.047,0.111,0.127,0.116,0.087,0.094,0.131
266,0.109,0.119,0.124,0.078,0.066,0.064,0.15,0.143,0.144,0.078,0.099,0.086,0.091,0.074,0.073,0.046,0.045,0.043,0.093,0.107,0.096,0.072,0.079,0.116
267,0.089,0.096,0.101,0.067,0.053,0.052,0.143,0.136,0.137,0.074,0.093,0.081,0.087,0.07,0.07,0.043,0.042,0.041,0.081,0.093,0.083,0.061,0.068,0.105
268,0.076,0.082,0.086,0.063,0.046,0.044,0.13,0.123,0.124,0.067,0.084,0.073,0.086,0.069,0.069,0.043,0.042,0.04,0.075,0.084,0.076,0.054,0.061,0.101
